,tweet_id,tweet_en_translation
1556,1520322891790929920,On the basis that the target group is rich and affluent and the half riyal is not important if it falls out of the wallet he will not take it back  and they do not have debts that cuts more than half of the salary
1557,1520322741366308864,I recieve less than 400 and they deduct this month 
1558,1520322269658157058,no thing is true of this 
1559,1520322174560657408,you deserve this cowards! why you don't change to another banks and be a men until when you will scream on twitter and each month an amount stolen from you use the weapon culture of the province if you want to live right 
1560,1520322121720905730,now before moments we want to deposit an amount to another account 
1561,1520322116758945792,the words are changed they said the minnimum amount in the account is 100 riyals but now is not 
1562,1520322114808651776,some are not recieving a salary and they deduct from them 
1563,1520321863083298821,i'm on of the social security and they deduct from me monthly 
1564,1520321794015703041,and who have no salary! I saw it arrived to me at date 29 
1565,1520321667456712704,bank muscat is the biggest 
1566,1520321503564341250,nothing is true even those whom their salary is less than 500 
1567,1520320306837139456,I'm a kid why you don't exempt me and retun my right that's not good for you haram 🥲
1568,1520320214054936581,what is this ? 
1569,1523988009468710913,the poor students how they will make more than 100 riyals available in their accounts 
1570,1521341368240680963,honestly every month 500 gathered 
1571,1520638553969295361,more than 500 riyals in the account 500 Bz has been deducted from it.
1572,1520556220486234112,we never forgive them 
1573,1520481385399701507,from where this right is come from brother lawyer Turki Al Mamri
1574,1520450374628515841,usurped laws on the citizen who have no solution except pray on them.
1575,1520436097037254656,the problem is even the national bank do the same not only bank muscat
1576,1520412390151659521,and is this law of deduction satisfies the lawyer 
1577,1520411106312871937,"depend on him, we know"
1578,1520409254041198593,boycotting is the best solution 
1579,1520404104006316034,and from where we bring to him the highest limit?? well known and covered
1580,1520402369154097152,my salary is 500 riyals and every month the bank deduct 500 Bz where is the exempted accounts?
1581,1520401044030771200,why people all this fuss the citizen is satisfied with the deduction you don't worry about the noise on the social media.. whoever is not satisfied with the discount goes to close his account in this bank and if all whose deducted from them leave the bank to another bank it will be a severe blow to this bank
1582,1520395812618092545,not any lawyer fear his God
1583,1520392094874955777,you make me feel the omanis salary is 3000 riyals... dude the salary is 300 of course it will be lesser
1584,1520374884228116480,do you think that with this weak salaries you will find someone that saves more than 100 riyal.. the one does not feel until he take his salary and withdraw it and have nothing in his pocket for 5 to 10 days.. we are in humalation from each side..  and an official in the country comes out and says generous life for the citizen..
1585,1520358250843185152,we as a citizens are not satisfied with that.. if we say they take fees once then take it once but monthly that is not fair for the citizen what do he have so you deduct from his salary or his account 
1586,1520355335915065344,what is the minimum limit in the account .. I'm a house wife my husband  God increase unto him of His bounty gives me 20 riyals monthly in my account if I want to buy something for me and they deduct from it.. ok it is not a problem but who have few riyals in his account and he need it .. this deducted amount is usury and why 
1587,1520354752542003200,I will take my salary on cash from the work institution 
1588,1520342689883074561,The law is tailored to them
1589,1520334745988747264,no solution yesterday it deduct 500 Bz from me and every month in the same boat 
1590,1520318764495118337,"let us see those regulations and let the bank disclose before contracting with it about the deduction, not that the contract is ambiguous if the terms of the contract are not clear to one of the parties the condition becomes void."
1591,1520316730274369537,and who in this times have an amouunt except 
1592,1520316394642018304,God forgive you lawyer of the bank 
1593,1520295674394423296,"the deduction is not logical , one who have no money "
1594,1520276456504504321,we are living in crypto currency time and we are satisfied with that . put your money that you use on cash and the other put them USDC. if you get it you get it if not 
1595,1520254938571751425,"what that bulleshit with this lawyer , if he do not know the law don't talk with it name ."
